,gen_title,title,model_answer_main_query,bing_return,model_ans_1,model_ans_2,model_ans_3,neural_ans1_list,neural_ans1_prob,neural_ans2_list,neural_ans2_prob,neural_ans3_list,neural_ans3_prob,neural_ans4_list,neural_ans4_prob
577,Advanced VLSI Design: Application Specific Integrated Circuits,Very large scale integration design: Application-specific VLSI designs,"

1. ""ASIC and FPGA Verification: A Guide to Component Modeling"" 
2. ""Fundamentals of VLSI Design and Applications: A Comprehensive Guide to VLSI Technology"" 
3. ""Advanced VLSI Design: Application Specific Integrated Circuits"" 
4. ""VLSI Design with Verilog: An Introduction to the Digital Design and Synthesis of Application Specific Integrated Circuits""
5. ""VLSI Design of Non-volatile Memories: Advanced Reusable Methodologies and Verification Techniques""",False," Wayne Wolf, Naveed Sherwani"," Sunggu Lee, Peter Best, David Harame"," Sunil P. Khatri, Borivoje Nikolic","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\n\nNo.', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes']",0.9,"['\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes']",1.0
578,VLSI Design with Verilog: An Introduction to the Digital Design and Synthesis of Application Specific Integrated Circuits,Very large scale integration design: Application-specific VLSI designs,"

1. ""ASIC and FPGA Verification: A Guide to Component Modeling"" 
2. ""Fundamentals of VLSI Design and Applications: A Comprehensive Guide to VLSI Technology"" 
3. ""Advanced VLSI Design: Application Specific Integrated Circuits"" 
4. ""VLSI Design with Verilog: An Introduction to the Digital Design and Synthesis of Application Specific Integrated Circuits""
5. ""VLSI Design of Non-volatile Memories: Advanced Reusable Methodologies and Verification Techniques""",False," Robert K. Reid, Sally A. McKee"," George Wells, Kinton Leonard, Lyla Royer"," William K. Kuhn, K. Bishara, Mohamed I. Elmasry","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: None of the authors in list 1 appear in list 2.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nYes', '\nYes', '\nYes', '\nYes', '\nYes', '\nYes.', '\nYes', '\nYes', '\nYes.', '\nYes']",1.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
579,VLSI Design of Non-volatile Memories: Advanced Reusable Methodologies and Verification Techniques,Very large scale integration design: Application-specific VLSI designs,"

1. ""ASIC and FPGA Verification: A Guide to Component Modeling"" 
2. ""Fundamentals of VLSI Design and Applications: A Comprehensive Guide to VLSI Technology"" 
3. ""Advanced VLSI Design: Application Specific Integrated Circuits"" 
4. ""VLSI Design with Verilog: An Introduction to the Digital Design and Synthesis of Application Specific Integrated Circuits""
5. ""VLSI Design of Non-volatile Memories: Advanced Reusable Methodologies and Verification Techniques""",False," Chien-Nan Jimmy Lin, Yannis Tsividis"," Mukund Mishra, Naved Aslam Khan"," Mohinder J. Trambadia, Parag B. Nandalikar","[' 0 JUSTIFICATION: The two lists do not contain any overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
580,Enterprise Ontology Development: practical issues and implementation,"Enterprise computing: Enterprise ontologies, taxonomies and vocabularies","

1. Enterprise Ontology Development: practical issues and implementation
2. Development and Use of Taxonomies and Controlled Vocabularies
3. Semantic Technology for Business Solutions: Building Ontologies and More
4. Enterprise Ontology: Theory and Methodology
5. Strategic Information Management: A Primer on Enterprise Ontologies and Other Semantic Solutions",False," Chong-Wei Xu, Marcelo Firmino da Silva"," Olga De Troyer, Olivier Boiral"," Steffen Staab, Rudi Studer","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any overlapping authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes']",1.0
581,Development and Use of Taxonomies and Controlled Vocabularies,"Enterprise computing: Enterprise ontologies, taxonomies and vocabularies","

1. Enterprise Ontology Development: practical issues and implementation
2. Development and Use of Taxonomies and Controlled Vocabularies
3. Semantic Technology for Business Solutions: Building Ontologies and More
4. Enterprise Ontology: Theory and Methodology
5. Strategic Information Management: A Primer on Enterprise Ontologies and Other Semantic Solutions",False," Ruth C. Harrison, B.A., M.A., B.L.S."," Diane Hillmann, Elaine L. Westbrooks"," Priscilla Caplan, Diane Hillmann, Michelle Leonard","[' 0 JUSTIFICATION: Neither of the given inputs are lists of authors.', ' 0 JUSTIFICATION: The second list is not a list of authors.', ' 50% JUSTIFICATION: There is one author in common between the two lists, Diane Hillmann, which is 50% of the total authors in the two lists.']",0.1666666666666667,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.', '\nNo', '\nNo.', '\nNo.', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
582,Semantic Technology for Business Solutions: Building Ontologies and More,"Enterprise computing: Enterprise ontologies, taxonomies and vocabularies","

1. Enterprise Ontology Development: practical issues and implementation
2. Development and Use of Taxonomies and Controlled Vocabularies
3. Semantic Technology for Business Solutions: Building Ontologies and More
4. Enterprise Ontology: Theory and Methodology
5. Strategic Information Management: A Primer on Enterprise Ontologies and Other Semantic Solutions",False," Pratik Patel, Michel Klein, Bart Kuipers"," Petra Hofsted, Maynard S.Kibbe"," Ivan Martino, David Kamel, Paolo Di Felice.","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
583,Enterprise Ontology: Theory and Methodology,"Enterprise computing: Enterprise ontologies, taxonomies and vocabularies","

1. Enterprise Ontology Development: practical issues and implementation
2. Development and Use of Taxonomies and Controlled Vocabularies
3. Semantic Technology for Business Solutions: Building Ontologies and More
4. Enterprise Ontology: Theory and Methodology
5. Strategic Information Management: A Primer on Enterprise Ontologies and Other Semantic Solutions",True," Alberto Fernández, Asunción Gómez-Pérez","
Mario Piattini, Antonio Martinez-Solera"," Harry S. Delugach, Stephen W. Moore","[' 0 JUSTIFICATION: These are two distinct lists of authors with no overlap.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nYes', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.1,"['\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
584,Strategic Information Management: A Primer on Enterprise Ontologies and Other Semantic Solutions,"Enterprise computing: Enterprise ontologies, taxonomies and vocabularies","

1. Enterprise Ontology Development: practical issues and implementation
2. Development and Use of Taxonomies and Controlled Vocabularies
3. Semantic Technology for Business Solutions: Building Ontologies and More
4. Enterprise Ontology: Theory and Methodology
5. Strategic Information Management: A Primer on Enterprise Ontologies and Other Semantic Solutions",False," Felix Sasaki, Katia Sycara, Marlon Dumas"," Thomas H. Davenport, Paul E. Eklof."," Ormonde Rutledge, Hugh E. Williams","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: These are not lists of authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
585,An Introduction to Document Search,Document management and text processing: Document searching,"

1. An Introduction to Document Search

2. Text Processing and Document Search in Ethnography

3. The Automation of Document Indexing and Text Retrieval

4. Integrating Document Management and Text Processing

5. Document Search and Retrieval: A Comprehensive Guide",False," Michael W. Berry, Murray Browne"," Christopher D. Manning, Prabhakar Raghavan, Hinrich Schutze"," Viktor Prasanna, Edward A. Fox","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.0,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
586,Text Processing and Document Search in Ethnography,Document management and text processing: Document searching,"

1. An Introduction to Document Search

2. Text Processing and Document Search in Ethnography

3. The Automation of Document Indexing and Text Retrieval

4. Integrating Document Management and Text Processing

5. Document Search and Retrieval: A Comprehensive Guide",False," Hsien-Chin Liou, Ya-Ting Cheng"," Federico Nanni, Fabio Pianesi"," Heather Windram, Holly Bynoe, Alan M.MacEachren","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.0,"['\nNo', '\nNo', '\nNo.', ' \nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.']",0.0,"['\n\nYes', '\n\nYes', '\n\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nNo', '\n\nYes', '\n\nYes']",0.9
587,The Automation of Document Indexing and Text Retrieval,Document management and text processing: Document searching,"

1. An Introduction to Document Search

2. Text Processing and Document Search in Ethnography

3. The Automation of Document Indexing and Text Retrieval

4. Integrating Document Management and Text Processing

5. Document Search and Retrieval: A Comprehensive Guide",False," Maureen C. Stone, William R. Hersh"," Karen Spärck Jones, Raymond J. Mooney"," Roger Dugaw, Stephen O'Connor","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: These are not lists of authors.', ' 0 JUSTIFICATION: These are not lists of authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes']",1.0
588,Integrating Document Management and Text Processing,Document management and text processing: Document searching,"

1. An Introduction to Document Search

2. Text Processing and Document Search in Ethnography

3. The Automation of Document Indexing and Text Retrieval

4. Integrating Document Management and Text Processing

5. Document Search and Retrieval: A Comprehensive Guide",False," Deborah Lee Harnik, Charles McGuinness"," Dmitry Kachaev, Yury Kashnitsky"," Julian Schmid, Marcus Wegner","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: These are two different lists of authors with no overlap.', ' 0% JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nNo', '\n\nNo', ' \n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.1,"['\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nNo']",0.9
589,Document Search and Retrieval: A Comprehensive Guide,Document management and text processing: Document searching,"

1. An Introduction to Document Search

2. Text Processing and Document Search in Ethnography

3. The Automation of Document Indexing and Text Retrieval

4. Integrating Document Management and Text Processing

5. Document Search and Retrieval: A Comprehensive Guide",False," Beverly P. Lynch, August E. Bingham"," Gregory G. Leazer, Roger A. Kershaw"," Reid Cleghorn, William Croft","[' 0 JUSTIFICATION: These are not lists of authors.', ' 0 JUSTIFICATION: These are not lists of authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
590,An Overview of Audio Input / Output Devices,"Communication hardware, interfaces and storage: Sound-based input / output","

1. An Overview of Audio Input / Output Devices
2. Operating Principles of Interfaces for Communication with Sound-based Hardware
3. Audio I/O: An Overview of Audio Type Input/Output Devices
4. Voice Recognition and Storage for Communication Hardware
5. High-Speed/High-Resolution Audio Input/Output Devices for Communication",False," Museyon Rhine, Sansri Saxena"," Tor Frick, Destin Jerard"," Sarah White, Elliott Camp","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.0,"['\nNo.', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\nYes', '\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes.', '\nYes']",1.0
591,Operating Principles of Interfaces for Communication with Sound-based Hardware,"Communication hardware, interfaces and storage: Sound-based input / output","

1. An Overview of Audio Input / Output Devices
2. Operating Principles of Interfaces for Communication with Sound-based Hardware
3. Audio I/O: An Overview of Audio Type Input/Output Devices
4. Voice Recognition and Storage for Communication Hardware
5. High-Speed/High-Resolution Audio Input/Output Devices for Communication",False," Florian Hölzl, Kari-Pekka Laakso, Junichi Nakamura"," Bradley M. Duchaine, Gari Clifford"," Graeme Earl, Jeremy Smith, Martin R. Gibbs","[' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.']",0.0,"['\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo', '\n\nNo']",0.0,"['\nNo', '\nNo', '\nNo', '\n\nNo', '\nNo', '\nNo.', '\nNo', '\nNo.', '\nNo.', '\nNo.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
592,Audio I/O: An Overview of Audio Type Input/Output Devices,"Communication hardware, interfaces and storage: Sound-based input / output","

1. An Overview of Audio Input / Output Devices
2. Operating Principles of Interfaces for Communication with Sound-based Hardware
3. Audio I/O: An Overview of Audio Type Input/Output Devices
4. Voice Recognition and Storage for Communication Hardware
5. High-Speed/High-Resolution Audio Input/Output Devices for Communication",False," Toby Winston Bearman, Andy Finney"," Ernest Frei, Emeritus Professor"," Cyril Reider, Bruce Kirchoff","[' 0 JUSTIFICATION: The first list is not a list of authors.', ' 0 JUSTIFICATION: The two lists do not contain any of the same authors.', ' 0 JUSTIFICATION: The second list does not contain authors.']",0.0,"['\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0,"['\nNo', '\nNo', '\nNo', '\nNo.', '\nNo.', '\nNo', '\nNo', '\nNo', '\nNo', '\nNo.']",0.0,"['\n\nYes', '\n\nYes', '\n\nYes.', '\n\nYes', '\n\nYes', '\n\nYes', ' \n\nYes', '\n\nYes', '\n\nYes', '\n\nYes']",1.0
